customer_id,signup_date,age,region,plan,tenure_months,num_devices,monthly_charges,discount_pct,is_autopay,avg_session_minutes,sessions_last_30d,last_login_days_ago,support_tickets_90d,payment_failures_12m,satisfaction_score,churn,total_charges
CUST0000517,2022-05-24,59.0,South,Basic,31,4,42.69,0,0,10.3,8,6,1,0,3.0,0,1323.39
CUST0038217,2022-11-20,48.0,NORTH,Standard,25,4,75.69,5,1,15.0,11,53,3,0,3.0,0,1797.64
CUST0030634,2023-11-20,36.0,East,Basic,13,1,28.4,0,1,39.7,29,0,0,0,5.0,0,369.2
CUST0009661,2023-12-29,27.0,North,Basic,12,1,32.44,0,0,14.9,8,4,2,0,3.0,0,389.28
CUST0018950,2023-03-20,41.0,CENTRAL,Standard,21,4,68.81,0,1,13.1,3,14,1,0,,0,1445.01
CUST0006518,2024-02-04,51.0,North,Standard,11,3,74.9,0,0,19.8,11,97,2,0,4.0,0,823.9
CUST0012924,2024-03-09,26.0,West,Basic,9,1,20.09,0,1,16.7,14,19,1,0,4.0,0,180.81
CUST0000087,2023-08-26,60.0,Central,Standard,16,4,72.45,25,0,23.5,10,1,0,0,3.0,0,869.4
CUST0040071,2024-07-03,55.0,South,Standard,6,3,62.69,0,1,17.3,10,15,0,2,3.0,0,376.14
CUST0000210,2020-02-26,18.0,Central,Standard,59,4,67.72,0,0,31.1,17,0,0,1,,0,3995.48
CUST0049897,2023-10-10,18.0,North,Basic,14,2,36.32,0,1,25.3,7,42,1,0,4.0,0,508.48
CUST0006600,2022-03-22,24.0,West,Basic,33,4,44.92,0,1,14.3,4,43,0,0,4.0,0,1482.36
CUST0032672,2023-11-29,34.0,South,Basic,13,1,31.48,0,0,34.8,15,2,0,1,4.0,0,409.24
CUST0022502,2023-10-30,25.0,East,Basic,14,3,35.55,0,1,13.3,7,11,3,1,2.0,0,497.7
CUST0030551,2022-12-12,23.0,South,Basic,25,3,29.93,0,1,31.3,13,6,1,0,5.0,0,748.25
CUST0044045,2023-01-07,67.0,Central,Premium,24,5,115.67,0,0,29.3,14,2,0,1,,0,2776.08
CUST0017042,2022-04-02,46.0,North,Standard,33,2,54.87,0,1,5.9,6,16,0,1,2.0,0,1810.71
CUST0034647,2023-02-19,62.0,SOUTH,Basic,22,3,33.06,0,1,,15,4,0,1,4.0,0,727.32
CUST0028236,2021-07-19,24.0,East,Basic,42,5,48.45,0,1,21.7,16,14,1,0,,1,2034.9
CUST0002931,2022-10-05,24.0,East,Standard,27,4,69.05,0,0,33.5,9,4,0,0,,0,1864.35
CUST0035347,2020-10-09,54.0,South,Premium,51,3,109.17,15,1,9.2,11,4,0,0,5.0,0,4732.52
CUST0046522,2023-06-15,35.0,West,Basic,18,2,40.77,0,1,,10,9,0,0,4.0,0,733.86
CUST0010611,2023-09-30,18.0,West,Basic,15,2,29.77,0,0,19.7,9,0,0,1,3.0,1,446.55
CUST0047725,2022-08-08,52.0,South,Basic,29,2,34.75,25,0,54.6,33,1,1,0,,0,755.81
CUST0017235,2022-05-17,52.0,North, Standard,31,3,66.33,0,0,20.6,7,2,1,1,3.0,0,2056.23
CUST0022026,2024-06-13,38.0,South,Basic,6,1,25.71,0,1,19.0,6,9,0,0,3.0,0,154.26
CUST0044716,2023-07-29,49.0,North,Standard,17,3,75.72,0,0,17.6,15,12,2,0,3.0,0,1287.24
CUST0042642,2023-05-23,42.0,West,Basic,19,2,36.53,0,1,17.4,15,3,1,0,4.0,0,694.07
CUST0019089,2022-11-27,33.0,West,Basic,25,4,40.85,0,1,8.5,7,6,0,0,3.0,0,1021.25
CUST0006269,2024-02-25,70.0,East,Basic,10,4,47.9,0,1,,21,1,0,1,5.0,0,479.0
CUST0027483,2024-03-22,22.0,West,Basic,9,3,39.34,0,0,11.0,9,36,0,0,3.0,0,354.06
CUST0034651,2024-03-28,21.0,SOUTH,Premium,9,2,104.61,0,1,,6,7,1,0,2.0,0,941.49
CUST0020686,2022-10-25,40.0,North,Basic,26,1,30.87,0,0,7.9,2,9,3,0,,0,802.62
CUST0033977,2023-01-22,66.0,South,Standard,23,4,68.51,0,0,17.3,18,11,1,1,4.0,0,1575.73
CUST0010534,2020-04-23,54.0,West,Standard,57,3,66.68,0,1,7.6,13,5,2,0,3.0,0,3800.76
CUST0011608,2021-11-08,18.0,North,Basic,38,1,29.58,10,1,8.4,7,32,0,0,3.0,0,1011.64
CUST0029840,2022-03-17,36.0,West,Basic,34,1,33.0,0,0,10.7,6,15,1,0,2.0,0,1122.0
CUST0036789,2022-04-04,18.0,East,Premium,33,3,104.7,0,0,13.4,11,3,0,0,3.0,0,3455.1
CUST0045176,2021-12-22,50.0,West,Standard,36,2,65.12,25,1,41.6,20,4,1,0,4.0,0,1758.24
CUST0009853,2020-04-26,28.0,West,Basic,57,2,33.03,15,0,48.1,28,3,0,0,5.0,0,1600.3
CUST0028182,2023-02-18,54.0,West,Basic,22,2,37.8,0,0,34.3,23,5,0,0,4.0,0,831.6
CUST0015225,2023-02-05,60.0,West,Standard,23,1,65.54,0,1,13.0,3,3,1,1,4.0,0,1507.42
CUST0035573,2021-11-24,44.0,North,Premium,37,1,93.93,0,1,48.9,19,7,0,0,5.0,0,3475.41
CUST0042693,2024-06-24,63.0,East,Standard,6,4,73.29,15,1,20.9,6,6,4,0,2.0,0,373.78
CUST0004053,2023-08-11,27.0,Central,Standard,16,2,67.42,0,0,30.0,21,20,0,1,5.0,0,1078.72
CUST0009245,2024-01-13,38.0,North,Basic,11,3,35.23,0,0,11.0,15,1,1,0,3.0,0,387.53
CUST0016146,2023-12-04,18.0,South,Basic,13,5,46.06,0,1,17.0,6,1,1,0,4.0,0,598.78
CUST0024679,2023-09-09,39.0,West,Basic,15,4,36.63,0,1,46.0,9,6,0,0,3.0,0,549.45
CUST0018751,2023-12-17,31.0,North,Basic,12,1,31.44,0,0,22.8,4,90,1,0,3.0,1,377.28
CUST0049963,2024-07-19,61.0,Central,Premium,5,3,103.67,20,1,20.7,9,8,2,0,4.0,0,414.68
CUST0038963,2023-04-04,,South,Standard,21,2,52.94,0,1,12.6,7,43,0,1,4.0,0,1111.74
CUST0045745,2020-09-29,36.0,West,Standard,51,2,66.84,0,0,44.1,15,10,0,1,4.0,0,3408.84
CUST0031924,2024-03-28,49.0,Central,Basic,9,6,62.13,0,0,40.6,16,17,2,1,3.0,0,559.17
CUST0014041,2022-06-03,43.0,West,Standard,31,3,73.85,20,1,21.4,5,18,0,1,3.0,0,1831.48
CUST0000511,2024-07-16,48.0,East,Basic,5,5,53.99,0,0,35.9,10,11,1,2,2.0,0,269.95
CUST0032702,2023-10-04,35.0,South,Standard,15,2,57.57,15,1,8.1,4,17,2,1,3.0,0,734.02
CUST0022882,2023-07-25,,North,Premium,17,4,117.62,0,0,53.8,23,5,0,0,5.0,0,1999.54
CUST0040936,2023-01-06,40.0,Central,Premium,24,1,104.34,0,1,18.7,11,10,0,1,5.0,0,2504.16
CUST0002213,2024-07-09,51.0,North,Premium,5,5,112.03,0,1,17.2,9,32,1,0,2.0,0,560.15
CUST0007510,2024-07-09,49.0,North,Standard,5,2,64.19,0,0,19.2,8,6,2,1,1.0,0,320.95
CUST0028224,2023-03-15,58.0,West,Standard,21,4,76.55,0,0,13.7,5,3,0,1,4.0,0,1607.55
CUST0021184,2024-09-09,36.0,North,Basic,3,4,45.51,0,1,24.2,4,13,0,1,4.0,0,136.53
CUST0042476,2023-08-18,63.0,South,Basic,16,4,44.42,0,1,12.8,3,22,2,1,2.0,1,710.72
CUST0013577,2024-01-19,45.0,East,Basic,11,3,32.09,0,0,11.5,5,50,0,0,4.0,0,352.99
CUST0038084,2023-01-04,46.0,East,Premium,24,3,110.03,0,1,24.4,9,9,1,0,,0,2640.72
CUST0015300,2022-11-28,45.0,East,Premium,25,3,107.29,0,0,35.3,16,2,1,0,,0,2682.25
CUST0041126,2024-09-05,32.0,Central,Basic,3,3,41.99,0,0,32.4,21,0,0,1,3.0,0,125.97
CUST0039812,2022-04-27,74.0,West,Standard,32,6,84.61,0,0,,8,29,1,0,3.0,0,2707.52
CUST0005787,2024-03-24,38.0,East,Premium,9,3,104.56,5,1,29.3,5,5,0,0,3.0,0,893.99
CUST0008508,2024-08-29,28.0,East,Basic,4,2,32.68,0,0,15.8,11,3,2,0,3.0,1,130.72
CUST0000945,2023-02-15,33.0,North,Basic,22,5,39.39,5,0,5.0,4,21,0,0,4.0,0,823.25
CUST0027699,2023-07-04,39.0,North,Premium,18,2,99.32,0,0,17.2,4,15,1,0,3.0,0,1787.76
CUST0033158,2024-09-26,41.0,Central,Standard,3,2,61.11,0,0,43.4,13,1,3,1,,0,183.33
CUST0041566,2022-12-13,39.0,WEST,Premium,24,2,102.88,0,1,8.3,5,5,1,1,2.0,0,2469.12
CUST0018886,2023-09-20,56.0,South,Standard,15,3,66.97,0,1,22.5,7,15,0,2,2.0,0,1004.55
CUST0036954,2022-11-29,49.0,West,Basic,25,2,35.8,5,0,86.4,12,3,0,0,4.0,0,850.25
CUST0028535,2023-09-28,29.0,South,Premium,15,1,96.95,15,0,19.7,9,28,0,1,3.0,0,1236.11
CUST0036495,2023-12-17,27.0,East,Standard,12,4,71.79,0,1,7.9,5,10,2,0,2.0,0,861.48
CUST0036600,2022-11-22,69.0,South,Premium,25,1,106.14,0,1,24.7,7,6,3,0,2.0,0,2653.5
CUST0027605,2023-05-12,39.0,West,Standard,19,2,68.3,0,0,7.5,3,30,5,0,1.0,1,1297.7
CUST0007088,2022-06-25,33.0,South,Basic,30,3,38.26,0,0,10.6,10,13,1,0,,0,1147.8
CUST0017655,2024-05-03,50.0,North,Basic,8,2,28.01,0,1,15.0,13,28,0,0,3.0,0,224.08
CUST0013987,2023-02-02,57.0,South,Basic,23,2,34.83,0,1,12.5,5,21,0,0,4.0,0,801.09
CUST0009935,2023-12-30,18.0,North,Premium,12,5,118.21,0,1,28.4,14,2,2,0,,0,1418.52
CUST0049846,2024-06-24,27.0,South,Basic,6,4,41.61,0,1,27.0,9,25,1,0,2.0,0,249.66
CUST0038511,2024-11-05,45.0,Central,Premium,1,2,103.4,0,0,21.5,5,34,1,1,3.0,1,103.4
CUST0026372,2023-10-11,54.0,South,Basic,14,3,32.47,0,1,17.6,10,11,0,0,4.0,0,454.58
CUST0047506,2021-07-21,39.0,West,Standard,41,2,62.6,0,1,31.1,8,4,0,0,3.0,0,2566.6
CUST0048213,2024-03-26,42.0,Central, Standard,9,4,75.96,0,1,12.9,8,14,0,1,3.0,0,683.64
CUST0008350,2023-10-06,25.0,North,Basic,15,2,33.72,0,1,29.5,4,48,3,0,1.0,0,505.8
CUST0036360,2022-04-13,36.0,North,Basic,33,2,38.3,15,1,29.0,9,31,1,0,2.0,1,1074.32
CUST0041369,2023-04-26,59.0,West,Premium,20,4,121.43,0,0,12.4,5,4,0,0,4.0,0,2428.6
CUST0025472,2023-05-26,37.0,South,Standard,19,4,78.52,0,0,23.3,18,2,0,0,4.0,0,1491.88
CUST0016086,2020-09-12,41.0,Central,Standard,52,4,76.74,0,0,20.1,6,9,2,1,3.0,0,3990.48
CUST0032564,2023-01-16,70.0,West,Basic,23,2,33.36,0,1,21.0,14,15,0,0,,0,767.28
CUST0046879,2023-05-20,64.0,East,Basic,19,1,18.88,25,0,28.4,25,1,1,0,4.0,0,269.04
CUST0006528,2021-10-21,65.0,West,Basic,38,4,33.21,0,1,66.9,27,7,0,0,5.0,0,1261.98
CUST0010792,2023-06-15,36.0,West,Standard,18,5,77.77,0,1,24.6,11,19,0,0,3.0,1,1399.86
CUST0038326,2024-01-03,40.0,North,Basic,12,3,49.15,15,1,10.9,6,27,0,0,3.0,0,501.33
CUST0011388,2024-09-16,28.0,South,Standard,3,3,68.69,0,0,52.6,13,4,0,0,4.0,0,206.07
CUST0000224,2023-02-24,52.0,South,Premium,22,3,120.48,20,1,21.0,17,2,2,1,4.0,0,2120.45
CUST0012363,2024-02-25,78.0,Central,Basic,10,2,35.3,0,1,9.0,5,66,2,0,3.0,0,353.0
CUST0042732,2024-11-02,,West,Basic,1,2,36.61,0,0,30.7,9,9,1,1,3.0,0,
CUST0008078,2023-12-26,42.0,East,Basic,12,3,33.83,0,1,17.8,13,41,0,0,4.0,0,405.96
CUST0031315,2023-09-04,35.0,East,Standard,16,2,56.88,0,1,17.9,6,1,0,0,3.0,0,910.08
CUST0001247,2022-02-11,40.0,Central,Standard,35,4,64.99,0,0,39.7,15,6,0,1,4.0,0,2274.65
CUST0016551,2021-07-22,70.0,South,Basic,41,2,35.95,0,0,25.4,11,9,0,0,3.0,0,1473.95
CUST0012502,2022-08-12,18.0,Central,Basic,29,2,29.34,0,0,9.4,10,10,0,2,3.0,0,850.86
CUST0047177,2023-09-16,53.0,West,Standard,15,5,78.11,25,0,25.7,23,6,1,1,3.0,0,878.74
CUST0018665,2020-04-27,60.0,East,Basic,56,1,33.0,0,1,20.0,5,6,1,1,3.0,0,1848.0
CUST0032796,2024-07-31,35.0,South,Basic,5,3,39.32,0,1,8.7,3,135,2,1,1.0,1,196.6
CUST0001315,2023-07-15,43.0,Central,Basic,17,5,47.16,0,1,37.9,13,16,0,0,4.0,0,801.72
CUST0009840,2022-12-01,45.0,South,Premium,25,3,103.63,0,1,71.8,18,1,1,0,4.0,0,2590.75
CUST0038044,2023-02-07,48.0,East,Premium,23,4,112.88,0,0,23.2,16,1,0,1,5.0,0,2596.24
CUST0018161,2024-01-11,26.0,SOUTH,Standard,11,4,72.76,0,1,50.5,24,1,0,0,5.0,0,800.36
CUST0012748,2023-10-12,54.0,Central,Basic,14,2,32.24,0,0,16.8,10,27,1,0,4.0,0,451.36
CUST0044890,2022-10-05,55.0,South,Basic,27,4,44.04,0,1,10.9,9,2,0,0,4.0,0,1189.08
CUST0037800,2023-12-01,36.0,North,Standard,13,3,71.85,15,1,11.9,6,63,4,0,,0,793.94
CUST0036306,2020-02-02,38.0,North,Basic,59,6,51.4,0,1,9.2,6,6,2,1,2.0,0,3032.6
CUST0025788,2023-03-25,38.0,North,Basic,21,1,32.82,0,1,23.9,7,3,0,0,4.0,0,689.22
CUST0040171,2024-06-19,63.0,South,Basic,6,2,27.85,0,1,20.1,8,46,1,0,3.0,0,167.1
CUST0019163,2021-04-07,,East,Basic,45,4,43.53,0,1,25.3,10,11,2,1,3.0,0,1958.85
CUST0011308,2021-03-04,28.0,West,Premium,46,4,112.71,15,1,42.6,16,9,2,0,4.0,0,4406.96
CUST0045087,2023-10-06,61.0,South,Premium,15,3,110.98,0,1,21.4,7,2,0,0,4.0,0,1664.7
CUST0001418,2022-01-25,68.0,North,Standard,35,1,59.93,0,1,14.1,4,1,1,1,3.0,0,2097.55
CUST0026709,2024-02-21,40.0,South,Premium,10,3,99.28,0,0,34.1,12,15,1,1,3.0,0,992.8
CUST0008131,2022-08-23,18.0,North,Standard,28,2,56.85,0,1,18.3,4,39,1,1,2.0,0,1591.8
CUST0034293,2024-01-08,36.0,North,Standard,11,1,69.39,0,0,30.4,11,87,0,0,3.0,0,763.29
CUST0047987,2017-04-08,45.0,East,Basic,94,2,28.36,0,0,13.2,7,28,1,1,,0,2665.84
CUST0010710,2023-04-23,45.0,West,Standard,20,5,84.49,0,1,14.0,5,6,1,0,3.0,0,1689.8
CUST0003657,2023-02-06,24.0,South,Basic,23,3,36.9,0,1,11.9,7,17,0,0,5.0,0,848.7
CUST0003023,2023-06-28,47.0,West,Standard,18,5,78.69,0,1,14.3,6,56,0,0,4.0,0,1416.42
CUST0010070,2023-05-22,19.0,South,Basic,19,3,41.09,0,1,28.6,3,37,1,0,5.0,0,780.71
CUST0037751,2023-10-30,18.0,South,Standard,14,1,53.79,0,1,26.0,31,5,0,1,5.0,0,753.06
CUST0037210,2023-12-11,77.0,Central,Basic,12,1,27.44,0,1,26.0,4,2,0,1,4.0,0,329.28
CUST0048999,2023-12-06,42.0,West,Basic,13,7,67.37,5,1,9.9,2,15,5,1,,0,832.02
CUST0011839,2023-10-27,50.0,West,Standard,14,2,69.66,15,0,13.4,10,1,1,0,4.0,0,828.95
CUST0049172,2022-04-23,35.0,West,Premium,32,1,101.21,0,1,15.3,7,0,1,0,3.0,0,3238.72
CUST0021116,2024-06-25,39.0,North,Basic,6,2,39.02,10,0,17.6,10,11,1,0,2.0,0,210.71
CUST0010934,2019-10-14,18.0,South,Standard,63,2,60.05,0,0,85.2,24,3,0,0,,0,3783.15
CUST0015201,2023-11-08,49.0,East,Basic,13,1,26.2,0,1,13.2,11,7,2,0,,0,340.6
CUST0030790,2023-09-15,,East,Standard,15,2,55.02,0,1,13.7,9,19,1,0,3.0,0,825.3
CUST0044078,2021-10-28,46.0,South,Standard,38,3,65.26,0,1,24.0,11,2,1,0,4.0,0,2479.88
CUST0040201,2024-01-11,18.0,West,Basic,11,4,35.16,0,0,44.0,12,1,1,0,4.0,0,386.76
CUST0009582,2019-05-24,42.0,North,Basic,68,3,37.64,0,0,,4,28,0,2,2.0,0,2559.52
CUST0014668,2021-11-23,55.0,Central,Standard,37,2,60.77,0,0,35.1,22,4,1,1,3.0,0,2248.49
CUST0033985,2023-04-13,29.0,Central,Standard,20,3,70.18,0,1,13.4,14,54,1,0,3.0,0,1403.6
CUST0007211,2022-09-11,36.0,South, Standard,28,4,74.56,0,0,39.3,15,5,1,1,,0,2087.68
CUST0019495,2024-09-30,31.0,CENTRAL,Premium,3,2,103.07,10,1,28.6,14,3,0,0,4.0,0,278.29
CUST0011264,2024-05-10,47.0,Central,Basic,7,2,29.64,0,0,20.5,4,3,0,2,4.0,1,207.48
CUST0031487,2022-04-11,28.0,Central,Basic,33,4,41.54,0,0,13.2,4,6,0,0,4.0,0,1370.82
CUST0046520,2023-03-16,39.0,West,Premium,21,4,119.96,0,0,26.3,14,6,1,1,4.0,0,2519.16
CUST0012766,2024-04-14,59.0,East,Basic,8,5,50.61,0,0,27.1,6,19,2,2,,0,404.88
CUST0022672,2023-06-13,18.0,West,Basic,18,3,50.68,0,0,17.5,7,1,2,0,,0,912.24
CUST0031489,2023-02-02,18.0,Central,Standard,23,3,64.38,0,1,25.3,9,2,1,1,4.0,0,1480.74
CUST0048132,2018-09-02,51.0,South,Premium,77,3,100.3,0,1,42.2,26,1,0,0,5.0,0,7723.1
CUST0015447,2024-05-27,43.0,North,Standard,7,2,55.39,0,0,21.7,10,8,0,1,4.0,0,387.73
CUST0038994,2024-05-11,,West,Standard,7,2,71.43,15,0,14.3,5,1,3,0,3.0,0,425.01
CUST0043461,2023-06-09,55.0,South,Standard,19,1,55.59,0,1,6.4,2,11,0,1,,0,1056.21
CUST0007135,2021-04-26,43.0,North,Basic,44,1,36.3,15,1,22.1,13,1,1,0,3.0,0,1357.62
CUST0040626,2024-09-26,38.0,North,Basic,3,5,48.34,0,0,14.1,6,31,2,1,2.0,0,145.02
CUST0046050,2021-06-09,37.0,South,Basic,43,1,22.35,0,1,17.0,13,26,0,0,5.0,0,961.05
CUST0033295,2023-09-07,28.0,West,Standard,16,2,56.71,20,0,20.4,18,27,0,1,4.0,0,725.89
CUST0026654,2022-07-04,63.0,SOUTH,Basic,30,4,44.98,0,1,15.1,5,6,3,1,1.0,0,1349.4
CUST0034017,2022-12-19,58.0,South,Premium,24,2,96.75,0,0,36.8,8,4,0,2,4.0,0,2322.0
CUST0000282,2021-12-17,23.0,North,Basic,37,3,41.98,0,1,43.2,13,8,1,0,3.0,0,1553.26
CUST0044907,2023-12-07,56.0,South,Premium,13,2,96.36,20,1,36.4,15,11,3,0,4.0,0,1002.14
CUST0027040,2023-08-25,41.0,North,Standard,16,4,67.26,0,1,24.2,10,40,1,0,,0,1076.16
CUST0012582,2021-04-09,53.0,North,Basic,45,3,35.88,0,0,25.6,13,0,1,0,4.0,0,1614.6
CUST0018208,2022-10-17,44.0,West,Premium,26,3,114.19,25,1,14.3,3,34,1,0,3.0,0,2226.7
CUST0001518,2022-05-13,37.0,North,Premium,32,3,113.86,0,1,29.7,11,10,1,2,2.0,1,3643.52
CUST0039425,2022-04-17,51.0,South,Basic,32,4,40.03,0,0,18.1,12,37,1,0,4.0,0,1280.96
CUST0019483,2022-04-24,31.0,Central,Premium,32,5,112.96,0,1,20.9,12,2,0,0,,0,3614.72
CUST0040378,2023-09-14,50.0,North,Standard,15,1,60.28,0,1,57.9,19,4,0,0,5.0,0,904.2
CUST0019311,2024-06-11,35.0,West,Basic,6,2,30.45,0,1,36.0,15,4,0,1,4.0,0,182.7
CUST0012144,2023-12-31,45.0,South,Basic,12,2,27.03,0,1,14.9,5,97,2,0,2.0,0,324.36
CUST0026906,2024-01-06,56.0,North,Standard,12,2,52.96,0,1,18.3,7,37,0,0,4.0,1,635.52
CUST0030819,2024-02-06,42.0,North,Standard,10,1,51.05,0,1,31.3,13,2,1,0,4.0,0,510.5
CUST0002107,2022-12-07,51.0,WEST,Standard,25,1,51.62,15,1,51.4,19,2,1,0,3.0,0,1096.92
CUST0046656,2021-07-13,50.0,West,Basic,42,2,31.55,20,1,32.9,7,14,1,0,2.0,0,1060.08
CUST0001334,2021-11-19,35.0,East,Premium,37,3,113.3,10,0,9.5,1,117,2,0,3.0,0,3772.89
CUST0033067,2023-11-26,50.0,North,Standard,13,4,70.66,0,0,6.8,2,4,2,0,1.0,0,918.58
CUST0007121,2024-06-18,47.0,South,Basic,6,3,48.43,0,1,12.3,5,2,3,0,,1,290.58
CUST0030989,2021-09-20,40.0,North,Standard,39,3,73.8,0,1,25.0,10,43,3,0,3.0,0,2878.2
CUST0046550,2023-08-03,18.0,Central,Standard,17,4,66.15,20,0,10.8,11,9,2,0,2.0,0,899.64
CUST0014008,2023-02-01,21.0,Central,Premium,23,1,96.69,15,1,28.9,13,1,0,0,5.0,0,1890.29
CUST0032291,2020-06-26,35.0,South,Basic,54,2,40.33,0,1,15.8,12,0,1,1,4.0,0,2177.82
CUST0046893,2023-12-18,63.0,East,Premium,12,5,113.47,0,1,9.6,4,74,0,0,,0,1361.64
CUST0033229,2023-11-16,35.0,Central,Standard,13,3,70.56,0,0,19.8,12,2,3,1,2.0,0,917.28
CUST0023272,2024-03-17,46.0,South,Premium,9,3,105.45,0,0,7.2,5,13,1,1,2.0,1,949.05
CUST0014627,2023-03-18,49.0,South,Standard,21,3,63.85,0,0,14.8,9,16,1,1,3.0,0,1340.85
CUST0026785,2022-09-18,59.0,North, Standard,27,4,67.43,20,1,29.4,7,4,1,0,2.0,0,1456.49
CUST0011499,2023-05-29,41.0,SOUTH,Standard,19,2,67.38,15,1,17.0,11,1,1,0,2.0,0,1088.19
CUST0045421,2023-12-04,27.0,North,Premium,13,5,118.44,0,1,23.3,6,2,1,0,2.0,0,1539.72
CUST0042939,2022-07-24,46.0,North,Basic,29,2,31.65,0,0,,25,0,0,1,4.0,0,917.85
CUST0014943,2019-05-15,53.0,North,Standard,68,7,84.42,25,1,27.5,9,2,1,0,3.0,0,4305.42
CUST0028381,2023-11-09,31.0,North,Standard,13,4,64.1,0,0,13.3,4,1,1,1,2.0,0,833.3
CUST0016102,2020-10-02,32.0,SOUTH,Standard,51,1,60.2,10,0,16.3,11,59,1,0,3.0,0,2763.18
CUST0035674,2020-06-17,37.0,North,Basic,55,2,32.55,0,0,22.3,6,10,3,0,3.0,0,1790.25
CUST0013934,2024-05-17,,Central,Standard,7,3,68.64,0,0,46.4,13,2,1,0,5.0,0,480.48
CUST0022184,2023-04-15,25.0,Central,Basic,20,6,54.71,0,1,13.3,10,5,0,0,,0,1094.2
CUST0026813,2023-02-19,23.0,East,Basic,22,1,33.44,0,0,3.5,5,36,0,2,2.0,0,735.68
CUST0009515,2023-05-26,53.0,Central,Basic,19,3,40.99,0,0,38.2,9,18,1,1,3.0,0,778.81
CUST0044546,2023-06-28,59.0,West,Standard,18,3,61.26,10,1,28.4,8,15,1,0,3.0,0,992.41
CUST0027482,2023-11-23,55.0,South,Standard,13,2,68.82,0,1,34.2,13,18,1,0,4.0,0,894.66
CUST0005993,2023-10-24,47.0,Central,Premium,14,3,108.29,0,0,30.0,7,0,0,0,3.0,0,1516.06
CUST0021817,2023-06-14,41.0,SOUTH,Basic,18,2,26.31,0,1,34.5,11,3,0,0,4.0,0,473.58
CUST0010519,2022-10-08,52.0,North,Standard,27,3,67.34,0,1,9.1,6,18,2,2,4.0,0,1818.18
CUST0044898,2023-06-13,32.0,North,Basic,18,1,35.28,5,1,7.0,3,16,0,0,3.0,0,603.29
CUST0048721,2023-11-17,58.0,South,Standard,13,5,81.64,10,1,15.6,10,11,1,0,3.0,0,955.19
CUST0004970,2023-12-05,44.0,Central,Standard,13,1,66.01,0,0,16.3,17,12,0,0,,0,858.13
CUST0021699,2022-12-03,18.0,South,Standard,25,3,57.06,0,0,17.5,14,4,1,0,,0,1426.5
CUST0020743,2024-03-28,71.0,East,Basic,9,2,33.7,0,1,15.8,12,0,0,0,,0,303.3
CUST0042174,2024-03-16,36.0,West,Basic,9,5,40.34,10,1,21.0,7,22,1,0,3.0,0,326.75
CUST0024881,2019-04-08,35.0,Central,Basic,69,2,41.5,0,1,29.4,13,12,1,2,,0,2863.5
CUST0000889,2024-11-05,41.0,West, Basic,1,4,41.07,10,0,32.3,21,17,0,1,4.0,0,
CUST0031904,2019-10-09,42.0,East,Standard,63,3,61.21,0,1,78.6,28,4,0,0,5.0,0,3856.23
CUST0011918,2023-04-25,58.0,North,Standard,20,2,58.55,0,0,47.0,21,2,0,0,,0,1171.0
CUST0007615,2022-04-28,44.0,North,Basic,32,1,26.2,15,1,,9,6,0,1,5.0,0,712.64
CUST0015614,2024-05-02,32.0,Central,Basic,8,2,35.44,0,1,20.5,8,7,1,0,3.0,0,283.52
CUST0035776,2023-08-27,46.0,North,Standard,16,2,60.92,0,0,23.1,17,3,0,0,4.0,0,974.72
CUST0040602,2023-11-22,22.0,East,Basic,13,3,37.55,0,1,39.3,21,2,1,0,4.0,0,488.15
CUST0034642,2021-03-12,34.0,Central,Premium,46,4,115.95,0,1,16.1,5,2,1,1,2.0,0,5333.7
CUST0003204,2024-05-30,18.0,North,Standard,7,1,61.88,10,0,36.7,17,3,1,0,4.0,0,389.84
CUST0023127,2021-09-23,47.0,North,Basic,39,2,42.62,0,1,27.5,9,12,1,0,3.0,0,1662.18
CUST0027546,2023-06-24,23.0,North,Premium,18,2,110.87,0,0,16.4,10,17,0,1,4.0,0,1995.66
CUST0023857,2023-06-17,76.0,East,Standard,18,4,68.56,0,1,,5,26,0,0,3.0,0,1234.08
CUST0001975,2023-07-07,30.0,West,Basic,18,5,50.75,0,1,25.8,10,6,2,0,3.0,0,913.5
CUST0019530,2024-04-04,33.0,South,Standard,9,5,75.07,0,0,28.0,21,3,0,0,4.0,0,675.63
CUST0030978,2023-05-23,29.0,East,Basic,19,2,27.81,0,0,16.2,7,10,0,1,4.0,0,528.39
CUST0035416,2021-07-29,27.0,South,Basic,41,3,34.27,0,0,11.9,2,26,0,2,3.0,0,1405.07
CUST0014369,2022-01-16,56.0,Central,Premium,36,1,98.1,0,0,12.8,9,7,1,0,,0,3531.6
CUST0014533,2021-06-15,20.0,Central,Standard,43,5,79.46,25,0,18.4,10,1,1,0,4.0,0,2562.58
CUST0033547,2024-08-17,64.0,East,Standard,4,5,75.9,0,1,46.7,18,2,1,0,4.0,0,303.6
CUST0005272,2021-01-20,29.0,West,Premium,48,3,100.09,0,1,53.7,13,1,2,0,3.0,0,4804.32
CUST0047742,2023-07-15,,East,Basic,17,3,31.27,10,0,11.4,11,42,2,1,2.0,1,478.43
CUST0027253,2022-05-18,47.0,North,Standard,31,4,75.94,0,1,58.9,17,19,0,0,3.0,0,2354.14
CUST0006813,2024-01-14,46.0,SOUTH,Basic,11,1,34.9,0,1,,5,0,0,0,3.0,1,383.9
